standard,42,False,50,0,100,-1,3000,"[0, 53]","[21, 560]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[37, 552]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[36, 554]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[21, 561]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[27, 561]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[21, 562]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[16, 565]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[18, 561]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[28, 559]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[29, 559]"
standard,42,False,50,0,100,-1,3000,"[2, 51]","[36, 557]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[26, 559]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[20, 562]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[36, 553]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[28, 560]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[30, 561]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[21, 561]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[13, 567]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[27, 557]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[20, 563]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[16, 563]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[24, 559]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[16, 565]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[23, 561]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[27, 562]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[30, 554]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[25, 559]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[22, 561]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[24, 559]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[26, 555]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[24, 560]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[24, 559]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[28, 559]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[25, 560]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[14, 565]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[32, 556]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[28, 557]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[15, 565]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[20, 560]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[21, 562]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[22, 562]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[14, 565]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[32, 556]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[28, 559]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[22, 559]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[18, 558]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[19, 562]"
standard,42,False,50,0,100,1,71,"[0, 14]","[0, 14]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[23, 558]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[14, 563]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[21, 561]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[11, 564]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[21, 562]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[11, 565]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[28, 560]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[34, 556]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[20, 564]"
standard,42,False,50,0,100,-1,3000,"[2, 51]","[19, 564]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[28, 553]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[12, 566]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[29, 555]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[26, 559]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[29, 555]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[21, 559]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[36, 554]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[21, 562]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[22, 561]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[33, 556]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[13, 566]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[27, 559]"
standard,42,False,50,0,100,-1,3000,"[1, 52]","[26, 563]"
standard,42,False,50,0,100,-1,3000,"[0, 53]","[18, 561]"
standard,42,False,50,0,100,-1,3000,"[2, 51]","[41, 551]"
standard,42,False,50,0,100,-1,3000,"[3, 50]","[42, 551]"
