standard,42,True,50,2,100,1,36,"[0, 7]","[0, 7]"
standard,42,True,50,2,100,1,55,"[1, 10]","[1, 10]"
standard,42,True,50,2,100,-1,3000,"[6, 49]","[64, 516]"
standard,42,True,50,2,100,1,16,"[0, 3]","[0, 3]"
standard,42,True,50,2,100,-1,3000,"[6, 49]","[77, 510]"
standard,42,True,50,2,100,1,30,"[1, 5]","[1, 5]"
standard,42,True,50,2,100,0,25,"[1, 4]","[1, 4]"
standard,42,True,50,2,100,1,11,"[0, 2]","[0, 2]"
standard,42,True,50,2,100,1,11,"[0, 2]","[0, 2]"
standard,42,True,50,2,100,1,41,"[0, 8]","[0, 8]"
standard,42,True,50,2,100,1,66,"[1, 11]","[1, 11]"
standard,42,True,50,2,100,0,51,"[0, 10]","[0, 10]"
standard,42,True,50,2,100,0,21,"[0, 4]","[0, 4]"
standard,42,True,50,2,100,0,41,"[0, 8]","[0, 8]"
standard,42,True,50,2,100,1,11,"[0, 2]","[0, 2]"
standard,42,True,50,2,100,1,69,"[2, 12]","[2, 12]"
standard,42,True,50,2,100,1,40,"[1, 7]","[1, 7]"
standard,42,True,50,2,100,0,40,"[1, 7]","[1, 7]"
standard,42,True,50,2,100,0,21,"[0, 4]","[0, 4]"
standard,42,True,50,2,100,0,21,"[0, 4]","[0, 4]"
standard,42,True,50,2,100,1,16,"[0, 3]","[0, 3]"
standard,42,True,50,2,100,1,26,"[0, 5]","[0, 5]"
standard,42,True,50,2,100,1,45,"[1, 8]","[1, 8]"
standard,42,True,50,2,100,0,10,"[1, 1]","[1, 1]"
standard,42,True,50,2,100,1,607,"[5, 45]","[16, 101]"
standard,42,True,50,2,100,-1,3000,"[6, 49]","[72, 508]"
standard,42,True,50,2,100,0,96,"[1, 17]","[1, 17]"
standard,42,True,50,2,100,0,20,"[1, 3]","[1, 3]"
standard,42,True,50,2,100,1,40,"[1, 7]","[1, 7]"
standard,42,True,50,2,100,0,6,"[0, 1]","[0, 1]"
standard,42,True,50,2,100,1,16,"[0, 3]","[0, 3]"
standard,42,True,50,2,100,0,6,"[0, 1]","[0, 1]"
standard,42,True,50,2,100,0,6,"[0, 1]","[0, 1]"
