aggressiv,42,True,10,10,-,0,28,"[2, 0]","[2, 0]"
aggressiv,42,True,10,10,-,0,102,"[0, 3]","[0, 3]"
aggressiv,42,True,10,10,-,0,10,"[2, 0]","[2, 0]"
aggressiv,42,True,10,10,-,0,3,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,12,"[0, 3]","[0, 3]"
aggressiv,42,True,10,10,-,0,26,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,1,21,"[0, 4]","[0, 4]"
aggressiv,42,True,10,10,-,0,8,"[0, 2]","[0, 2]"
aggressiv,42,True,10,10,-,0,95,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,52,"[3, 0]","[3, 0]"
aggressiv,42,True,10,10,-,0,83,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,11,"[0, 3]","[0, 3]"
aggressiv,42,True,10,10,-,0,22,"[9, 0]","[9, 0]"
aggressiv,42,True,10,10,-,0,3,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,119,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,19,"[0, 2]","[0, 2]"
aggressiv,42,True,10,10,-,0,5,"[0, 2]","[0, 2]"
aggressiv,42,True,10,10,-,0,44,"[5, 0]","[5, 0]"
aggressiv,42,True,10,10,-,0,56,"[0, 2]","[0, 2]"
aggressiv,42,True,10,10,-,0,5,"[2, 0]","[2, 0]"
aggressiv,42,True,10,10,-,0,72,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,52,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,12,"[0, 4]","[0, 4]"
aggressiv,42,True,10,10,-,0,78,"[2, 0]","[2, 0]"
aggressiv,42,True,10,10,-,0,46,"[6, 0]","[6, 0]"
aggressiv,42,True,10,10,-,1,76,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,1,78,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,55,"[4, 0]","[4, 0]"
aggressiv,42,True,10,10,-,0,9,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,1,29,"[0, 2]","[0, 2]"
aggressiv,42,True,10,10,-,0,24,"[6, 0]","[6, 0]"
aggressiv,42,True,10,10,-,1,26,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,13,"[2, 0]","[2, 0]"
aggressiv,42,True,10,10,-,0,5,"[0, 2]","[0, 2]"
aggressiv,42,True,10,10,-,0,72,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,8,"[4, 0]","[4, 0]"
aggressiv,42,True,10,10,-,0,49,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,5,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,33,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,26,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,12,"[0, 3]","[0, 3]"
aggressiv,42,True,10,10,-,0,46,"[0, 4]","[0, 4]"
aggressiv,42,True,10,10,-,0,21,"[5, 0]","[5, 0]"
aggressiv,42,True,10,10,-,0,95,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,10,"[0, 4]","[0, 4]"
aggressiv,42,True,10,10,-,0,31,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,32,"[0, 2]","[0, 2]"
aggressiv,42,True,10,10,-,0,33,"[4, 0]","[4, 0]"
aggressiv,42,True,10,10,-,0,34,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,27,"[2, 0]","[2, 0]"
aggressiv,42,True,10,10,-,0,12,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,26,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,3,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,10,"[3, 0]","[3, 0]"
aggressiv,42,True,10,10,-,0,119,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,29,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,90,"[0, 3]","[0, 3]"
aggressiv,42,True,10,10,-,1,16,"[0, 3]","[0, 3]"
aggressiv,42,True,10,10,-,0,49,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,49,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,49,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,12,"[0, 2]","[0, 2]"
aggressiv,42,True,10,10,-,0,27,"[2, 0]","[2, 0]"
aggressiv,42,True,10,10,-,0,16,"[3, 0]","[3, 0]"
aggressiv,42,True,10,10,-,0,5,"[2, 0]","[2, 0]"
aggressiv,42,True,10,10,-,0,44,"[9, 0]","[9, 0]"
aggressiv,42,True,10,10,-,0,49,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,80,"[0, 3]","[0, 3]"
aggressiv,42,True,10,10,-,0,50,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,54,"[0, 3]","[0, 3]"
aggressiv,42,True,10,10,-,0,27,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,1,37,"[0, 3]","[0, 3]"
aggressiv,42,True,10,10,-,0,26,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,33,"[3, 0]","[3, 0]"
aggressiv,42,True,10,10,-,0,47,"[6, 0]","[6, 0]"
aggressiv,42,True,10,10,-,0,8,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,63,"[4, 0]","[4, 0]"
aggressiv,42,True,10,10,-,1,43,"[0, 5]","[0, 5]"
aggressiv,42,True,10,10,-,0,67,"[6, 0]","[6, 0]"
aggressiv,42,True,10,10,-,0,73,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,5,"[0, 2]","[0, 2]"
aggressiv,42,True,10,10,-,0,4,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,26,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,3,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,3,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,30,"[0, 1]","[0, 1]"
aggressiv,42,True,10,10,-,0,31,"[0, 3]","[0, 3]"
aggressiv,42,True,10,10,-,0,3,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,21,"[4, 0]","[4, 0]"
aggressiv,42,True,10,10,-,0,27,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,7,"[2, 0]","[2, 0]"
aggressiv,42,True,10,10,-,0,53,"[3, 0]","[3, 0]"
aggressiv,42,True,10,10,-,0,3,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,3,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,3,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,3,"[1, 0]","[1, 0]"
aggressiv,42,True,10,10,-,0,33,"[0, 4]","[0, 4]"
aggressiv,42,True,10,10,-,0,6,"[2, 0]","[2, 0]"
aggressiv,42,True,10,10,-,0,80,"[4, 0]","[4, 0]"
aggressiv,42,True,10,10,-,0,50,"[1, 0]","[1, 0]"
